ASSET,TYPE,TYPOLOGY,UNIQUE ID,INDEX,PHASE,PRECINCT,PARKING RATIO,PODIUM HEIGHT,TYPICAL FLOOR HEIGHT,PERMANENT SEATING,TEMPORARY SEATING,PUBLIC REALM,LEVEL,RATIO VALUES,PLOT,SUB-PLOT,EFFICIENCY,PARKING FORMULA,RESIDENTIAL POPULATION,AVG UNIT,GFA,TOTAL KEYS,EMPLOYEE RATE,AREA,CUSTOM COUNT,VISITOR RATE,GFA* EMPLOYEE RATE,SEATS*EMPLOYEE RATE,GLA*EMPLOYEE RATE,TOTAL SEATS,BUA,*TOTAL KEYS*EMPLOYEE RATE,NLA,GLA,*CUSTOM COUNT * EMPLOYEE RATE,EMPLOYEE RATE * (GFA*VISITOR RATE),EMPLOYEE TOTALS,GFA*VISITOR RATE,EMPLOYEE TOTAL*VISITOR RATE,RESI RATE * VISITOR RATE,TOTAL KEYS * VISITOR RATE,TOTAL SEATS * VISITOR RATE,GLA * VISITOR RATE,VISITOR TOTALS,*RESIDENTIAL TOTALS,*POPULATION TOTALS,BUILDING FOOTPRINT,PARKING AVAILABLE,QQ_1E_DETAILED RESID POP.TOTAL RESID POPULATION,QQ_1E_DETAILED RESID POP.NEW RESI *RATE,QQ_1E_DETAILED RESID POP.TOTAL RESIDENTIAL UNITS,MERGED TOTAL VISITORS,SUB PLOT AREA,CAPACITY,AVERAGE ROOM UNIT,TOTAL UNITS/KEYS,PARKING REQUIRED,CITY DISTRICT,*DETAILED RESI POPULATION,MERGED SUB-PLOT
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-023-78_A,EW-023-78_A-174-EAST WADI 01-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 01,1,EW-023,78,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-023-78
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-023-78_A,EW-023-78_A-174-EAST WADI 02-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 02,1,EW-023,78,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-023-78
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-023-78_A,EW-023-78_A-174-EAST WADI 03-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 03,1,EW-023,78,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-023-78
PARKING,RESIDENTIAL SURFACE PARKING,RSP,EW-023-78_A,EW-023-78_A-354-GA LEVEL AOD-RSP,10,EAST WADI PRECINCT,0,0,0,0,0,No,GA LEVEL AOD,0.05555,EW-023,78,0,NO PROVISION,0,0,0,,0,80,1,0,,,,0,0,,0,0,,,0,,,,,0,,0,0,0,0,2,,,,0,80,0,0,,0,OTHER DISTRICTS,,EW-023-78
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-023-79_A,EW-023-79_A-174-EAST WADI 01-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 01,1,EW-023,79,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-023-79
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-023-79_A,EW-023-79_A-174-EAST WADI 02-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 02,1,EW-023,79,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-023-79
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-023-79_A,EW-023-79_A-174-EAST WADI 03-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 03,1,EW-023,79,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-023-79
PARKING,RESIDENTIAL SURFACE PARKING,RSP,EW-023-79_A,EW-023-79_A-354-GA LEVEL AOD-RSP,10,EAST WADI PRECINCT,0,0,0,0,0,No,GA LEVEL AOD,0.05555,EW-023,79,0,NO PROVISION,0,0,0,,0,80,1,0,,,,0,0,,0,0,,,0,,,,,0,,0,0,0,0,2,,,,0,80,0,0,,0,OTHER DISTRICTS,,EW-023-79
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-023-80_A,EW-023-80_A-174-EAST WADI 01-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 01,1,EW-023,80,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-023-80
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-023-80_A,EW-023-80_A-174-EAST WADI 02-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 02,1,EW-023,80,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-023-80
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-023-80_A,EW-023-80_A-174-EAST WADI 03-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 03,1,EW-023,80,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-023-80
PARKING,RESIDENTIAL SURFACE PARKING,RSP,EW-023-80_A,EW-023-80_A-354-GA LEVEL AOD-RSP,10,EAST WADI PRECINCT,0,0,0,0,0,No,GA LEVEL AOD,0.05555,EW-023,80,0,NO PROVISION,0,0,0,,0,80,1,0,,,,0,0,,0,0,,,0,,,,,0,,0,0,0,0,2,,,,0,80,0,0,,0,OTHER DISTRICTS,,EW-023-80
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-023-81_A,EW-023-81_A-174-EAST WADI 01-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 01,1,EW-023,81,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-023-81
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-023-81_A,EW-023-81_A-174-EAST WADI 02-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 02,1,EW-023,81,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-023-81
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-023-81_A,EW-023-81_A-174-EAST WADI 03-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 03,1,EW-023,81,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-023-81
PARKING,RESIDENTIAL SURFACE PARKING,RSP,EW-023-81_A,EW-023-81_A-354-GA LEVEL AOD-RSP,10,EAST WADI PRECINCT,0,0,0,0,0,No,GA LEVEL AOD,0.05555,EW-023,81,0,NO PROVISION,0,0,0,,0,80,1,0,,,,0,0,,0,0,,,0,,,,,0,,0,0,0,0,2,,,,0,80,0,0,,0,OTHER DISTRICTS,,EW-023-81
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-023-82_A,EW-023-82_A-174-EAST WADI 01-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 01,1,EW-023,82,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-023-82
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-023-82_A,EW-023-82_A-174-EAST WADI 02-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 02,1,EW-023,82,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-023-82
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-023-82_A,EW-023-82_A-174-EAST WADI 03-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 03,1,EW-023,82,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-023-82
PARKING,RESIDENTIAL SURFACE PARKING,RSP,EW-023-82_A,EW-023-82_A-354-GA LEVEL AOD-RSP,10,EAST WADI PRECINCT,0,0,0,0,0,No,GA LEVEL AOD,0.05555,EW-023,82,0,NO PROVISION,0,0,0,,0,80,1,0,,,,0,0,,0,0,,,0,,,,,0,,0,0,0,0,2,,,,0,80,0,0,,0,OTHER DISTRICTS,,EW-023-82
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-023-83_A,EW-023-83_A-174-EAST WADI 01-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 01,1,EW-023,83,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-023-83
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-023-83_A,EW-023-83_A-174-EAST WADI 02-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 02,1,EW-023,83,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-023-83
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-023-83_A,EW-023-83_A-174-EAST WADI 03-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 03,1,EW-023,83,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-023-83
PARKING,RESIDENTIAL SURFACE PARKING,RSP,EW-023-83_A,EW-023-83_A-354-GA LEVEL AOD-RSP,10,EAST WADI PRECINCT,0,0,0,0,0,No,GA LEVEL AOD,0.05555,EW-023,83,0,NO PROVISION,0,0,0,,0,80,1,0,,,,0,0,,0,0,,,0,,,,,0,,0,0,0,0,2,,,,0,80,0,0,,0,OTHER DISTRICTS,,EW-023-83
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-023-84_A,EW-023-84_A-174-EAST WADI 01-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 01,1,EW-023,84,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-023-84
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-023-84_A,EW-023-84_A-174-EAST WADI 02-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 02,1,EW-023,84,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-023-84
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-023-84_A,EW-023-84_A-174-EAST WADI 03-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 03,1,EW-023,84,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-023-84
PARKING,RESIDENTIAL SURFACE PARKING,RSP,EW-023-84_A,EW-023-84_A-354-GA LEVEL AOD-RSP,10,EAST WADI PRECINCT,0,0,0,0,0,No,GA LEVEL AOD,0.05555,EW-023,84,0,NO PROVISION,0,0,0,,0,80,1,0,,,,0,0,,0,0,,,0,,,,,0,,0,0,0,0,2,,,,0,80,0,0,,0,OTHER DISTRICTS,,EW-023-84
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-023-85_A,EW-023-85_A-174-EAST WADI 01-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 01,1,EW-023,85,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-023-85
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-023-85_A,EW-023-85_A-174-EAST WADI 02-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 02,1,EW-023,85,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-023-85
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-023-85_A,EW-023-85_A-174-EAST WADI 03-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 03,1,EW-023,85,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-023-85
PARKING,RESIDENTIAL SURFACE PARKING,RSP,EW-023-85_A,EW-023-85_A-354-GA LEVEL AOD-RSP,10,EAST WADI PRECINCT,0,0,0,0,0,No,GA LEVEL AOD,0.05555,EW-023,85,0,NO PROVISION,0,0,0,,0,80,1,0,,,,0,0,,0,0,,,0,,,,,0,,0,0,0,0,2,,,,0,80,0,0,,0,OTHER DISTRICTS,,EW-023-85
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-023-86_A,EW-023-86_A-174-EAST WADI 01-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 01,1,EW-023,86,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-023-86
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-023-86_A,EW-023-86_A-174-EAST WADI 02-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 02,1,EW-023,86,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-023-86
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-023-86_A,EW-023-86_A-174-EAST WADI 03-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 03,1,EW-023,86,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-023-86
PARKING,RESIDENTIAL SURFACE PARKING,RSP,EW-023-86_A,EW-023-86_A-354-GA LEVEL AOD-RSP,10,EAST WADI PRECINCT,0,0,0,0,0,No,GA LEVEL AOD,0.05555,EW-023,86,0,NO PROVISION,0,0,0,,0,80,1,0,,,,0,0,,0,0,,,0,,,,,0,,0,0,0,0,2,,,,0,80,0,0,,0,OTHER DISTRICTS,,EW-023-86
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-023-87_A,EW-023-87_A-174-EAST WADI 01-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 01,1,EW-023,87,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-023-87
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-023-87_A,EW-023-87_A-174-EAST WADI 02-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 02,1,EW-023,87,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-023-87
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-023-87_A,EW-023-87_A-174-EAST WADI 03-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 03,1,EW-023,87,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-023-87
PARKING,RESIDENTIAL SURFACE PARKING,RSP,EW-023-87_A,EW-023-87_A-354-GA LEVEL AOD-RSP,10,EAST WADI PRECINCT,0,0,0,0,0,No,GA LEVEL AOD,0.05555,EW-023,87,0,NO PROVISION,0,0,0,,0,80,1,0,,,,0,0,,0,0,,,0,,,,,0,,0,0,0,0,2,,,,0,80,0,0,,0,OTHER DISTRICTS,,EW-023-87
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-023-88_A,EW-023-88_A-174-EAST WADI 01-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 01,1,EW-023,88,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-023-88
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-023-88_A,EW-023-88_A-174-EAST WADI 02-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 02,1,EW-023,88,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-023-88
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-023-88_A,EW-023-88_A-174-EAST WADI 03-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 03,1,EW-023,88,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-023-88
PARKING,RESIDENTIAL SURFACE PARKING,RSP,EW-023-88_A,EW-023-88_A-354-GA LEVEL AOD-RSP,10,EAST WADI PRECINCT,0,0,0,0,0,No,GA LEVEL AOD,0.05555,EW-023,88,0,NO PROVISION,0,0,0,,0,80,1,0,,,,0,0,,0,0,,,0,,,,,0,,0,0,0,0,2,,,,0,80,0,0,,0,OTHER DISTRICTS,,EW-023-88
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-023-89_A,EW-023-89_A-174-EAST WADI 01-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 01,1,EW-023,89,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-023-89
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-023-89_A,EW-023-89_A-174-EAST WADI 02-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 02,1,EW-023,89,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-023-89
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-023-89_A,EW-023-89_A-174-EAST WADI 03-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 03,1,EW-023,89,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-023-89
PARKING,RESIDENTIAL SURFACE PARKING,RSP,EW-023-89_A,EW-023-89_A-354-GA LEVEL AOD-RSP,10,EAST WADI PRECINCT,0,0,0,0,0,No,GA LEVEL AOD,0.05555,EW-023,89,0,NO PROVISION,0,0,0,,0,80,1,0,,,,0,0,,0,0,,,0,,,,,0,,0,0,0,0,2,,,,0,80,0,0,,0,OTHER DISTRICTS,,EW-023-89
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-023-90_A,EW-023-90_A-174-EAST WADI 01-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 01,1,EW-023,90,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-023-90
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-023-90_A,EW-023-90_A-174-EAST WADI 02-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 02,1,EW-023,90,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-023-90
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-023-90_A,EW-023-90_A-174-EAST WADI 03-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 03,1,EW-023,90,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-023-90
PARKING,RESIDENTIAL SURFACE PARKING,RSP,EW-023-90_A,EW-023-90_A-354-GA LEVEL AOD-RSP,10,EAST WADI PRECINCT,0,0,0,0,0,No,GA LEVEL AOD,0.05555,EW-023,90,0,NO PROVISION,0,0,0,,0,80,1,0,,,,0,0,,0,0,,,0,,,,,0,,0,0,0,0,2,,,,0,80,0,0,,0,OTHER DISTRICTS,,EW-023-90
RESIDENTIAL,EAST WADI MIDMARKET VILLA,RESK,EW-023-91_A,EW-023-91_A-180-EAST WADI 01-RESK,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 01,1,EW-023,91,1,TOTAL UNITS*1.29,56085,354,180,,0.002,180,1,0.05,0,,,0,180,,180,180,,,0,,,2804.25,,0,,0,0,0,0,0,2.440677966,0.122033898,0.508474576,0.122033898,0,0,354,0.508474576,0.655932203,OTHER DISTRICTS,2.440677966,EW-023-91
RESIDENTIAL,EAST WADI MIDMARKET VILLA,RESK,EW-023-91_A,EW-023-91_A-180-EAST WADI 02-RESK,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 02,1,EW-023,91,1,TOTAL UNITS*1.29,56085,354,180,,0.002,180,1,0.05,0,,,0,180,,180,180,,,0,,,2804.25,,0,,0,0,0,0,0,2.440677966,0.122033898,0.508474576,0.122033898,0,0,354,0.508474576,0.655932203,OTHER DISTRICTS,2.440677966,EW-023-91
