RSHP_AD_IdZone,RSHP_AD_IdParcel,RSHP_AD_IdPrecinct,RSHP_AD_IdPlot,RSHP_AD_IdSubplot,RSHP_AD_IdBuilding,RSHP_AD_IdRiverSide,RSHP_AD_IdPhase,RSHP_AD_IdAsset,RSHP_AD_IdType,RSHP_AD_Area,RSHP_AD_Level,RSHP_AD_ArBua,RSHP_AD_ArGfa,RSHP_AD_ArGla,RSHP_AD_PkParking,RSHP_AD_PpEmployee,RSHP_AD_PpResidents,RSHP_AD_PpVisitor,RSHP_AD_PpUnits
Zone 4,YH090,703,07,00,A,Southside,01,COMMERCIAL,OFFICE,76.95,TT FFL_40,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,07,00,A,Southside,01,COMMERCIAL,OFFICE,76.95,TT FFL_39,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,07,00,A,Southside,01,COMMERCIAL,OFFICE,76.95,TT FFL_34,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,07,00,A,Southside,01,COMMERCIAL,OFFICE,76.95,TT FFL_33,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,07,00,A,Southside,01,COMMERCIAL,OFFICE,76.95,TT FFL_32,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,07,00,A,Southside,01,COMMERCIAL,OFFICE,76.95,TT FFL_28,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,07,00,A,Southside,01,COMMERCIAL,OFFICE,76.95,TT FFL_27,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,07,00,A,Southside,01,COMMERCIAL,OFFICE,76.95,TT FFL_26,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,07,00,A,Southside,01,COMMERCIAL,OFFICE,76.95,TT FFL_25,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,07,00,A,Southside,01,COMMERCIAL,OFFICE,76.95,TT FFL_21,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,07,00,A,Southside,01,COMMERCIAL,OFFICE,76.95,TT FFL_20,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,07,00,A,Southside,01,COMMERCIAL,OFFICE,76.95,TT FFL_19,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,07,00,A,Southside,01,COMMERCIAL,OFFICE,76.95,TT FFL_18,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,07,00,A,Southside,01,COMMERCIAL,OFFICE,76.95,TT FFL_14,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,07,00,A,Southside,01,COMMERCIAL,OFFICE,76.95,TT FFL_13,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,07,00,A,Southside,01,COMMERCIAL,OFFICE,76.95,TT FFL_12,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,07,00,A,Southside,01,COMMERCIAL,OFFICE,76.95,TT FFL_11,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,07,00,A,Southside,01,COMMERCIAL,OFFICE,10.27,TT FFL_45,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,07,00,A,Southside,01,COMMERCIAL,OFFICE,18.00,TT FFL_00 (+5.40),1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,07,00,A,Southside,01,COMMERCIAL,OFFICE,10.27,TT FFL_00 (+5.40),1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,07,00,A,Southside,01,RETAIL,Generic,661.01,TT FFL_00 (+5.40),1,0.75,1,0.01,0.017,0,0.185,0
Zone 4,YH090,703,07,00,A,Southside,01,COMMERCIAL,OFFICE,722.00,TT FFL_03,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,07,00,A,Southside,01,COMMERCIAL,OFFICE,10.27,TT FFL_46,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,07,00,A,Southside,01,COMMERCIAL,OFFICE,18.00,TT FFL_46,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,07,00,A,Southside,01,COMMERCIAL,OFFICE,18.00,TT FFL_47,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,07,00,A,Southside,01,COMMERCIAL,OFFICE,10.27,TT FFL_47,1,0.85,1,0.01,0.05,0,0.1,0
Zone 1,YH090,205,01,00,A,Northside,01,RETAIL,Generic,4212.34,TT FFL_01,1,0.75,1,0.01,0.017,0,0.185,0
Zone 1,YH090,205,01,00,A,Northside,01,RETAIL,Generic,3503.14,TT FFL_00 (+5.40),1,0.75,1,0.01,0.017,0,0.185,0
Zone 1,YH090,205,02,00,A,Northside,01,RETAIL,Generic,1494.03,TT FFL_00 (+5.40),1,0.75,1,0.01,0.017,0,0.185,0
Zone 3,YH090,205,17,00,A,Northside,01,RETAIL,Generic,3112.60,TT FFL_03,1,0.75,1,0.01,0.017,0,0.185,0
Zone 3,YH090,205,17,00,A,Northside,01,RETAIL,Generic,3112.60,TT FFL_02,1,0.75,1,0.01,0.017,0,0.185,0
Zone 4,YH090,703,06,00,A,Southside,01,COMMERCIAL,OFFICE,2226.29,TT FFL_03,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,06,00,A,Southside,01,COMMERCIAL,OFFICE,2226.29,TT FFL_02,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,07,00,A,Southside,01,COMMERCIAL,OFFICE,3312.94,TT FFL_03,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,07,00,A,Southside,01,COMMERCIAL,OFFICE,3312.94,TT FFL_02,1,0.85,1,0.01,0.05,0,0.1,0
Zone 2,YH090,206,09,00,A,Northside,01,COMMERCIAL,OFFICE,10901.65,TT FFL_00 (+5.40),1,0.85,1,0.01,0.05,0,0.1,0
Zone 2,YH090,206,09,00,A,Northside,01,COMMERCIAL,OFFICE,10360.17,TT FFL_01,1,0.85,1,0.01,0.05,0,0.1,0
Zone 2,YH090,206,09,00,A,Northside,01,COMMERCIAL,OFFICE,10360.17,TT FFL_02,1,0.85,1,0.01,0.05,0,0.1,0
Zone 2,YH090,206,09,00,A,Northside,01,COMMERCIAL,OFFICE,10360.17,TT FFL_04,1,0.85,1,0.01,0.05,0,0.1,0
Zone 2,YH090,206,09,00,A,Northside,01,COMMERCIAL,OFFICE,6264.75,TT FFL_05,1,0.85,1,0.01,0.05,0,0.1,0
Zone 2,YH090,206,09,00,A,Northside,01,COMMERCIAL,OFFICE,6264.75,TT FFL_07,1,0.85,1,0.01,0.05,0,0.1,0
Zone 2,YH090,206,09,00,A,Northside,01,COMMERCIAL,OFFICE,6264.75,TT FFL_08,1,0.85,1,0.01,0.05,0,0.1,0
Zone 2,YH090,206,09,00,A,Northside,01,COMMERCIAL,OFFICE,6264.75,TT FFL_10,1,0.85,1,0.01,0.05,0,0.1,0
Zone 2,YH090,206,09,00,A,Northside,01,COMMERCIAL,OFFICE,6264.75,TT FFL_11,1,0.85,1,0.01,0.05,0,0.1,0
Zone 2,YH090,206,09,00,A,Northside,01,COMMERCIAL,OFFICE,6264.75,TT FFL_13,1,0.85,1,0.01,0.05,0,0.1,0
Zone 2,YH090,206,09,00,A,Northside,01,COMMERCIAL,OFFICE,6264.75,TT FFL_14,1,0.85,1,0.01,0.05,0,0.1,0
Zone 2,YH090,206,09,00,A,Northside,01,COMMERCIAL,OFFICE,6264.75,TT FFL_16,1,0.85,1,0.01,0.05,0,0.1,0
Zone 2,YH090,206,09,00,A,Northside,01,COMMERCIAL,OFFICE,6264.75,TT FFL_17,1,0.85,1,0.01,0.05,0,0.1,0
Zone 2,YH090,206,09,00,A,Northside,01,COMMERCIAL,OFFICE,5008.80,TT FFL_18,1,0.85,1,0.01,0.05,0,0.1,0
Zone 2,YH090,206,09,00,A,Northside,01,COMMERCIAL,OFFICE,5008.80,TT FFL_19,1,0.85,1,0.01,0.05,0,0.1,0
Zone 2,YH090,206,09,00,A,Northside,01,COMMERCIAL,OFFICE,5008.80,TT FFL_20,1,0.85,1,0.01,0.05,0,0.1,0
Zone 2,YH090,206,09,00,A,Northside,01,COMMERCIAL,OFFICE,5008.80,TT FFL_21,1,0.85,1,0.01,0.05,0,0.1,0
Zone 2,YH090,206,09,00,A,Northside,01,COMMERCIAL,OFFICE,2946.51,TT FFL_22,1,0.85,1,0.01,0.05,0,0.1,0
Zone 2,YH090,206,09,00,A,Northside,01,COMMERCIAL,OFFICE,2946.51,TT FFL_23,1,0.85,1,0.01,0.05,0,0.1,0
Zone 2,YH090,206,09,00,A,Northside,01,COMMERCIAL,OFFICE,2946.51,TT FFL_24,1,0.85,1,0.01,0.05,0,0.1,0
Zone 2,YH090,206,09,00,A,Northside,01,COMMERCIAL,OFFICE,2946.51,TT FFL_25,1,0.85,1,0.01,0.05,0,0.1,0
Zone 2,YH090,206,09,00,A,Northside,01,COMMERCIAL,OFFICE,2946.51,TT FFL_26,1,0.85,1,0.01,0.05,0,0.1,0
Zone 2,YH090,206,09,00,A,Northside,01,COMMERCIAL,OFFICE,2946.51,TT FFL_27,1,0.85,1,0.01,0.05,0,0.1,0
Zone 2,YH090,206,09,00,A,Northside,01,COMMERCIAL,OFFICE,2946.51,TT FFL_28,1,0.85,1,0.01,0.05,0,0.1,0
Zone 2,YH090,206,09,00,A,Northside,01,COMMERCIAL,OFFICE,2946.51,TT FFL_29,1,0.85,1,0.01,0.05,0,0.1,0
Zone 2,YH090,206,09,00,A,Northside,01,COMMERCIAL,OFFICE,2946.51,TT FFL_30,1,0.85,1,0.01,0.05,0,0.1,0
Zone 2,YH090,206,09,00,A,Northside,01,COMMERCIAL,OFFICE,2946.51,TT FFL_31,1,0.85,1,0.01,0.05,0,0.1,0
Zone 2,YH090,206,09,00,A,Northside,01,COMMERCIAL,OFFICE,2946.51,TT FFL_32,1,0.85,1,0.01,0.05,0,0.1,0
Zone 2,YH090,206,08,00,A,Northside,01,COMMERCIAL,OFFICE,4223.32,TT FFL_11,1,0.85,1,0.01,0.05,0,0.1,0
Zone 2,YH090,206,08,00,A,Northside,01,COMMERCIAL,OFFICE,4223.32,TT FFL_13,1,0.85,1,0.01,0.05,0,0.1,0
Zone 2,YH090,206,08,00,A,Northside,01,COMMERCIAL,OFFICE,4223.32,TT FFL_14,1,0.85,1,0.01,0.05,0,0.1,0
Zone 2,YH090,206,08,00,A,Northside,01,COMMERCIAL,OFFICE,4223.32,TT FFL_15,1,0.85,1,0.01,0.05,0,0.1,0
Zone 2,YH090,206,08,00,A,Northside,01,COMMERCIAL,OFFICE,4223.32,TT FFL_16,1,0.85,1,0.01,0.05,0,0.1,0
Zone 2,YH090,206,08,00,A,Northside,01,COMMERCIAL,OFFICE,4223.32,TT FFL_17,1,0.85,1,0.01,0.05,0,0.1,0
Zone 2,YH090,206,08,00,A,Northside,01,COMMERCIAL,OFFICE,3318.44,TT FFL_18,1,0.85,1,0.01,0.05,0,0.1,0
Zone 2,YH090,206,08,00,A,Northside,01,COMMERCIAL,OFFICE,3318.44,TT FFL_19,1,0.85,1,0.01,0.05,0,0.1,0
Zone 2,YH090,206,08,00,A,Northside,01,COMMERCIAL,OFFICE,3318.44,TT FFL_20,1,0.85,1,0.01,0.05,0,0.1,0
Zone 2,YH090,206,08,00,A,Northside,01,COMMERCIAL,OFFICE,3318.44,TT FFL_21,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,03,00,A,Southside,01,HOTEL,Generic,1878.38,TT FFL_17,1,0.75,1,0.24,0.6,0,1.5,90
Zone 4,YH090,703,04,00,A,Southside,01,COMMERCIAL,OFFICE,2896.13,TT FFL_15,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,04,00,A,Southside,01,COMMERCIAL,OFFICE,2896.13,TT FFL_16,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,04,00,A,Southside,01,COMMERCIAL,OFFICE,2896.13,TT FFL_17,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,04,00,A,Southside,01,COMMERCIAL,OFFICE,2896.13,TT FFL_18,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,04,00,A,Southside,01,COMMERCIAL,OFFICE,2896.13,TT FFL_19,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,04,00,A,Southside,01,COMMERCIAL,OFFICE,2896.13,TT FFL_20,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,05,00,A,Southside,01,COMMERCIAL,OFFICE,1696.33,TT FFL_22,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,05,00,A,Southside,01,COMMERCIAL,OFFICE,1696.33,TT FFL_23,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,05,00,A,Southside,01,COMMERCIAL,OFFICE,1696.33,TT FFL_24,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,05,00,A,Southside,01,COMMERCIAL,OFFICE,1696.33,TT FFL_25,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,01,00,A,Southside,01,COMMERCIAL,OFFICE,2188.80,TT FFL_05,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,01,00,A,Southside,01,COMMERCIAL,OFFICE,2188.80,TT FFL_03,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,01,00,A,Southside,01,COMMERCIAL,OFFICE,2188.80,TT FFL_03,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,01,00,A,Southside,01,COMMERCIAL,OFFICE,2188.80,TT FFL_04,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,01,00,A,Southside,01,COMMERCIAL,OFFICE,2188.80,TT FFL_08,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,01,00,A,Southside,01,COMMERCIAL,OFFICE,2188.80,TT FFL_07,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,01,00,A,Southside,01,COMMERCIAL,OFFICE,2188.80,TT FFL_06,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,01,00,A,Southside,01,COMMERCIAL,OFFICE,2188.80,TT FFL_09,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,01,00,A,Southside,01,COMMERCIAL,OFFICE,1209.60,TT FFL_02,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,01,00,A,Southside,01,COMMERCIAL,OFFICE,1209.60,TT FFL_01,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,01,00,A,Southside,01,COMMERCIAL,OFFICE,2188.80,TT FFL_14,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,01,00,A,Southside,01,COMMERCIAL,OFFICE,2188.80,TT FFL_15,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,01,00,A,Southside,01,COMMERCIAL,OFFICE,2188.80,TT FFL_16,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,01,00,A,Southside,01,COMMERCIAL,OFFICE,2188.80,TT FFL_17,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,01,00,A,Southside,01,COMMERCIAL,OFFICE,2188.80,TT FFL_18,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,01,00,A,Southside,01,COMMERCIAL,OFFICE,2188.80,TT FFL_19,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,01,00,A,Southside,01,COMMERCIAL,OFFICE,2188.80,TT FFL_20,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,01,00,A,Southside,01,COMMERCIAL,OFFICE,2188.80,TT FFL_21,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,01,00,A,Southside,01,COMMERCIAL,OFFICE,2188.80,TT FFL_25,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,01,00,A,Southside,01,COMMERCIAL,OFFICE,2188.80,TT FFL_26,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,01,00,A,Southside,01,COMMERCIAL,OFFICE,2188.80,TT FFL_27,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,01,00,A,Southside,01,COMMERCIAL,OFFICE,2188.80,TT FFL_28,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,01,00,A,Southside,01,COMMERCIAL,OFFICE,2188.80,TT FFL_29,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,01,00,A,Southside,01,COMMERCIAL,OFFICE,2188.80,TT FFL_30,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,01,00,A,Southside,01,COMMERCIAL,OFFICE,2188.80,TT FFL_31,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,01,00,A,Southside,01,COMMERCIAL,OFFICE,2188.80,TT FFL_32,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,01,00,A,Southside,01,COMMERCIAL,OFFICE,2188.80,TT FFL_33,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,04,00,A,Southside,01,COMMERCIAL,OFFICE,2896.13,TT FFL_21,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,04,00,A,Southside,01,COMMERCIAL,OFFICE,2896.13,TT FFL_22,1,0.85,1,0.01,0.05,0,0.1,0
Zone 3,YH090,205,11,00,A,Northside,01,RETAIL,Generic,1270.37,TT FFL_04,1,0.75,1,0.01,0.017,0,0.185,0
Zone 5,YH090,704,06,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_02,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,06,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_03,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,06,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_03,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,06,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_04,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,06,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_05,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,06,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_06,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,06,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_06,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,06,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_07,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,06,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_08,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,06,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_09,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,06,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_09,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,06,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_10,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,06,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_11,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,06,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_11,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,06,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_12,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,06,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_13,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,06,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_14,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,06,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_14,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,06,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_15,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,06,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_16,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,06,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_16,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,06,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_17,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,06,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_18,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,06,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_19,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,06,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_19,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,06,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_20,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,06,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_21,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,06,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_22,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,06,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_22,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,06,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_23,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,06,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_24,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,06,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_24,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,06,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_25,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,06,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_26,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,06,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_27,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,06,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_27,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,06,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_28,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,06,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_29,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,06,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_30,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,06,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_30,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,06,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_31,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,06,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_32,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,06,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_32,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,06,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_33,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,06,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_34,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,06,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_35,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,06,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_35,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,06,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_36,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,06,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_37,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,06,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_38,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,07,00,A,Southside,01,COMMERCIAL,OFFICE,2753.53,TT FFL_02,1,0.85,1,0.01,0.05,0,0.1,0
Zone 5,YH090,704,07,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_03,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,07,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_04,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,07,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_05,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,07,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_05,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,07,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_06,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,07,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_07,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,07,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_08,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,07,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_08,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,07,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_09,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,07,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_10,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,07,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_10,1,0.75,1,0.24,0.6,0,1.5,90
Zone 5,YH090,704,07,00,A,Southside,01,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_11,1,0.75,1,0.24,0.6,0,1.5,90
