,RSHP_AD_IdZone,RSHP_AD_IdParcel,RSHP_AD_IdPrecinct,RSHP_AD_IdPlot,RSHP_AD_IdSubplot,RSHP_AD_IdBuilding,RSHP_AD_IdRiverSide,RSHP_AD_IdPhase,RSHP_AD_IdAsset,RSHP_AD_IdType,RSHP_AD_Area,RSHP_AD_Level,RSHP_AD_ArBua,RSHP_AD_ArGfa,RSHP_AD_ArGla,RSHP_AD_PkParking,RSHP_AD_PpEmployee,RSHP_AD_PpResidents,RSHP_AD_PpVisitor,RSHP_AD_PpUnits,Envelope Material
1245,Zone 4,YH090,703,01,0,A,Southside,1,COMMERCIAL,OFFICE,2188.8,TT FFL_18,1,0.85,1,0.01,0.05,0,0.1,0,undefined
1246,Zone 4,YH090,703,01,0,A,Southside,1,COMMERCIAL,OFFICE,2188.8,TT FFL_19,1,0.85,1,0.01,0.05,0,0.1,0,undefined
1247,Zone 4,YH090,703,01,0,A,Southside,1,COMMERCIAL,OFFICE,2188.8,TT FFL_20,1,0.85,1,0.01,0.05,0,0.1,0,undefined
1248,Zone 4,YH090,703,01,0,A,Southside,1,COMMERCIAL,OFFICE,2188.8,TT FFL_21,1,0.85,1,0.01,0.05,0,0.1,0,undefined
1249,Zone 4,YH090,703,01,0,A,Southside,1,COMMERCIAL,OFFICE,2188.8,TT FFL_25,1,0.85,1,0.01,0.05,0,0.1,0,undefined
1250,Zone 4,YH090,703,01,0,A,Southside,1,COMMERCIAL,OFFICE,2188.8,TT FFL_26,1,0.85,1,0.01,0.05,0,0.1,0,undefined
1251,Zone 4,YH090,703,01,0,A,Southside,1,COMMERCIAL,OFFICE,2188.8,TT FFL_27,1,0.85,1,0.01,0.05,0,0.1,0,undefined
1252,Zone 4,YH090,703,01,0,A,Southside,1,COMMERCIAL,OFFICE,2188.8,TT FFL_28,1,0.85,1,0.01,0.05,0,0.1,0,undefined
1253,Zone 4,YH090,703,01,0,A,Southside,1,COMMERCIAL,OFFICE,2188.8,TT FFL_29,1,0.85,1,0.01,0.05,0,0.1,0,undefined
1254,Zone 4,YH090,703,01,0,A,Southside,1,COMMERCIAL,OFFICE,2188.8,TT FFL_30,1,0.85,1,0.01,0.05,0,0.1,0,undefined
1255,Zone 4,YH090,703,01,0,A,Southside,1,COMMERCIAL,OFFICE,2188.8,TT FFL_31,1,0.85,1,0.01,0.05,0,0.1,0,undefined
1256,Zone 4,YH090,703,01,0,A,Southside,1,COMMERCIAL,OFFICE,2188.8,TT FFL_32,1,0.85,1,0.01,0.05,0,0.1,0,undefined
1257,Zone 4,YH090,703,01,0,A,Southside,1,COMMERCIAL,OFFICE,2188.8,TT FFL_33,1,0.85,1,0.01,0.05,0,0.1,0,undefined
1258,Zone 4,YH090,703,04,0,A,Southside,1,COMMERCIAL,OFFICE,2896.13,TT FFL_21,1,0.85,1,0.01,0.05,0,0.1,0,undefined
1259,Zone 4,YH090,703,04,0,A,Southside,1,COMMERCIAL,OFFICE,2896.13,TT FFL_22,1,0.85,1,0.01,0.05,0,0.1,0,undefined
1260,Zone 3,YH090,205,11,0,A,Northside,1,RETAIL,Generic,1270.37,TT FFL_04,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1261,Zone 5,YH090,704,06,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_02,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1262,Zone 5,YH090,704,06,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_03,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1263,Zone 5,YH090,704,06,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_03,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1264,Zone 5,YH090,704,06,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_04,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1265,Zone 5,YH090,704,06,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_05,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1266,Zone 5,YH090,704,06,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_06,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1267,Zone 5,YH090,704,06,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_06,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1268,Zone 5,YH090,704,06,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_07,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1269,Zone 5,YH090,704,06,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_08,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1270,Zone 5,YH090,704,06,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_09,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1271,Zone 5,YH090,704,06,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_09,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1272,Zone 5,YH090,704,06,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_10,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1273,Zone 5,YH090,704,06,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_11,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1274,Zone 5,YH090,704,06,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_11,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1275,Zone 5,YH090,704,06,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_12,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1276,Zone 5,YH090,704,06,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_13,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1277,Zone 5,YH090,704,06,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_14,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1278,Zone 5,YH090,704,06,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_14,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1279,Zone 5,YH090,704,06,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_15,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1280,Zone 5,YH090,704,06,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_16,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1281,Zone 5,YH090,704,06,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_16,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1282,Zone 5,YH090,704,06,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_17,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1283,Zone 5,YH090,704,06,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_18,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1284,Zone 5,YH090,704,06,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_19,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1285,Zone 5,YH090,704,06,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_19,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1286,Zone 5,YH090,704,06,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_20,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1287,Zone 5,YH090,704,06,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_21,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1288,Zone 5,YH090,704,06,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_22,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1289,Zone 5,YH090,704,06,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_22,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1290,Zone 5,YH090,704,06,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_23,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1291,Zone 5,YH090,704,06,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_24,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1292,Zone 5,YH090,704,06,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_24,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1293,Zone 5,YH090,704,06,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_25,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1294,Zone 5,YH090,704,06,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_26,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1295,Zone 5,YH090,704,06,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_27,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1296,Zone 5,YH090,704,06,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_27,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1297,Zone 5,YH090,704,06,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_28,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1298,Zone 5,YH090,704,06,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_29,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1299,Zone 5,YH090,704,06,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_30,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1300,Zone 5,YH090,704,06,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_30,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1301,Zone 5,YH090,704,06,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_31,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1302,Zone 5,YH090,704,06,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_32,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1303,Zone 5,YH090,704,06,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_32,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1304,Zone 5,YH090,704,06,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_33,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1305,Zone 5,YH090,704,06,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_34,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1306,Zone 5,YH090,704,06,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_35,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1307,Zone 5,YH090,704,06,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_35,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1308,Zone 5,YH090,704,06,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_36,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1309,Zone 5,YH090,704,06,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_37,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1310,Zone 5,YH090,704,06,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_38,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1311,Zone 5,YH090,704,07,0,A,Southside,1,COMMERCIAL,OFFICE,2753.53,TT FFL_02,1,0.85,1,0.01,0.05,0,0.1,0,undefined
1312,Zone 5,YH090,704,07,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_03,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1313,Zone 5,YH090,704,07,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_04,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1314,Zone 5,YH090,704,07,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_05,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1315,Zone 5,YH090,704,07,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_05,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1316,Zone 5,YH090,704,07,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_06,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1317,Zone 5,YH090,704,07,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_07,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1318,Zone 5,YH090,704,07,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_08,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1319,Zone 5,YH090,704,07,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_08,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1320,Zone 5,YH090,704,07,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_09,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1321,Zone 5,YH090,704,07,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_10,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1322,Zone 5,YH090,704,07,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_10,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1323,Zone 5,YH090,704,07,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_11,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1324,Zone 5,YH090,704,07,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_12,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1325,Zone 5,YH090,704,07,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_13,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1326,Zone 5,YH090,704,07,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_13,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1327,Zone 5,YH090,704,07,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_14,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1328,Zone 5,YH090,704,07,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_15,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1329,Zone 5,YH090,704,07,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_15,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1330,Zone 5,YH090,704,07,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_16,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1331,Zone 5,YH090,704,07,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_17,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1332,Zone 5,YH090,704,07,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_18,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1333,Zone 5,YH090,704,07,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_18,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1334,Zone 5,YH090,704,07,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_19,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1335,Zone 5,YH090,704,07,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_20,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1336,Zone 5,YH090,704,07,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_21,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1337,Zone 5,YH090,704,07,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_21,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1338,Zone 5,YH090,704,07,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_22,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1339,Zone 5,YH090,704,07,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_23,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1340,Zone 5,YH090,704,07,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_23,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1341,Zone 5,YH090,704,07,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_24,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1342,Zone 5,YH090,704,07,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_25,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1343,Zone 5,YH090,704,07,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_26,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1344,Zone 5,YH090,704,07,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_26,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1345,Zone 5,YH090,704,07,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_27,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1346,Zone 5,YH090,704,07,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_28,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1347,Zone 5,YH090,704,07,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_29,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1348,Zone 5,YH090,704,07,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_29,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1349,Zone 5,YH090,704,07,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_30,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1350,Zone 5,YH090,704,07,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_31,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1351,Zone 5,YH090,704,07,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_32,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1352,Zone 5,YH090,704,07,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_32,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1353,Zone 5,YH090,704,07,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_33,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1354,Zone 5,YH090,704,07,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_34,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1355,Zone 5,YH090,704,07,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_34,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1356,Zone 5,YH090,704,07,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_35,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1357,Zone 5,YH090,704,07,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_36,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1358,Zone 5,YH090,704,07,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_37,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1359,Zone 5,YH090,704,07,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_37,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1360,Zone 5,YH090,704,07,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_38,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1361,Zone 5,YH090,704,07,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,2753.53,TT FFL_39,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1362,Zone 5,YH090,704,04,0,A,Southside,1,COMMERCIAL,OFFICE,1980.0,TT FFL_01,1,0.85,1,0.01,0.05,0,0.1,0,undefined
1363,Zone 5,YH090,704,04,0,A,Southside,1,COMMERCIAL,OFFICE,1980.0,TT FFL_02,1,0.85,1,0.01,0.05,0,0.1,0,undefined
1364,Zone 5,YH090,704,04,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1316.0,TT FFL_03,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1365,Zone 5,YH090,704,04,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1980.0,TT FFL_04,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1366,Zone 5,YH090,704,04,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1316.0,TT FFL_11,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1367,Zone 5,YH090,704,04,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1316.0,TT FFL_19,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1368,Zone 5,YH090,704,04,0,A,Southside,1,COMMERCIAL,OFFICE,1980.0,TT FFL_00 (+5.40),1,0.85,1,0.01,0.05,0,0.1,0,undefined
1369,Zone 5,YH090,704,04,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1980.0,TT FFL_05,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1370,Zone 5,YH090,704,04,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1980.0,TT FFL_05,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1371,Zone 5,YH090,704,04,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1980.0,TT FFL_06,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1372,Zone 5,YH090,704,04,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1980.0,TT FFL_07,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1373,Zone 5,YH090,704,04,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1980.0,TT FFL_08,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1374,Zone 5,YH090,704,04,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1980.0,TT FFL_08,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1375,Zone 5,YH090,704,04,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1980.0,TT FFL_09,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1376,Zone 5,YH090,704,04,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1980.0,TT FFL_10,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1377,Zone 5,YH090,704,04,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1980.0,TT FFL_12,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1378,Zone 5,YH090,704,04,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1980.0,TT FFL_12,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1379,Zone 5,YH090,704,04,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1980.0,TT FFL_13,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1380,Zone 5,YH090,704,04,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1980.0,TT FFL_14,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1381,Zone 5,YH090,704,04,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1980.0,TT FFL_15,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1382,Zone 5,YH090,704,04,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1980.0,TT FFL_15,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1383,Zone 5,YH090,704,04,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1980.0,TT FFL_16,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1384,Zone 5,YH090,704,04,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1980.0,TT FFL_17,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1385,Zone 5,YH090,704,04,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1980.0,TT FFL_18,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1386,Zone 5,YH090,704,04,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1980.0,TT FFL_20,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1387,Zone 5,YH090,704,04,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1980.0,TT FFL_20,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1388,Zone 5,YH090,704,04,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1980.0,TT FFL_21,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1389,Zone 5,YH090,704,04,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1980.0,TT FFL_22,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1390,Zone 5,YH090,704,04,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1980.0,TT FFL_23,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1391,Zone 5,YH090,704,04,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1980.0,TT FFL_23,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1392,Zone 5,YH090,704,04,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1980.0,TT FFL_24,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1393,Zone 5,YH090,704,04,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1980.0,TT FFL_25,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1394,Zone 5,YH090,704,04,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1980.0,TT FFL_26,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1395,Zone 5,YH090,704,06,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_01,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1396,Zone 5,YH090,704,06,0,A,Southside,1,HOTEL,SERVICED APARTMENTS,1955.91,TT FFL_00 (+5.40),1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
