ID,Typology,Area,Plot,Building,Colour
73d4c405-d28e-482d-b971-9de0c6f92651,Landscape,56.287939,YH090703-03, ,#CFFF98
f56c6aca-c899-463d-b7a0-473d2215ed13,Landscape,71.867707,YH090703-03, ,#CFFF98
6bfce11f-32ff-4d7b-b53e-24ad2b0f2d20,Landscape,119.857522,YH090703-03, ,#CFFF98
5ef9572c-d621-4664-a8be-51313b852631,Landscape,58.05752,YH090703-03, ,#CFFF98
77f051bd-bcd2-4d96-a1b6-910d114d7a29,Landscape,150.757524,YH090703-03, ,#CFFF98
75b97260-63be-4463-86dd-b6fcaae51016,Landscape,40.657521,YH090703-03, ,#CFFF98
7be79e07-f5e1-4a13-a31e-96c9d074168f,Landscape,405.0,YH090703-03, ,#CFFF98
a013f4c6-ead2-4532-9722-253db07286c8,Landscape,234.142036,YH090703-03, ,#CFFF98
eee4e21b-1919-48d7-ae31-1d90f423ef00,Landscape,98.794166,YH090703-03, ,#CFFF98
981a3665-8af0-418d-8eb2-23651c56ea5d,Landscape,118.708583,YH090703-03, ,#CFFF98
90388ad7-f154-48d2-94f6-c81bba3fcfef,Landscape,419.384781,YH090703-03, ,#CFFF98
f397e0eb-71b7-4fc1-a0ec-d4562c91fc98,Landscape,819.0,YH090703-03, ,#CFFF98
908a2b2a-adeb-493f-aae8-8192b2e90bcd,Landscape,342.0,YH090703-03, ,#CFFF98
3c17df8b-ec4c-48a8-969c-ac75bca53465,Landscape,252.0,YH090703-03, ,#CFFF98
a545a304-0592-42c9-984b-90c880020022,Landscape,244.39349,YH090703-03, ,#CFFF98
0a9fa972-1a86-40db-ae3c-c89b83394caf,Landscape,47.312698,YH090703-03, ,#CFFF98
a19eb490-99d9-49ea-9958-e3671f70c3fd,Landscape,51.622818,YH090703-03, ,#CFFF98
37719147-4964-43dd-b899-4594179af331,Landscape,60.639205,YH090703-03, ,#CFFF98
33b72950-3de9-4470-b341-f438ca8d8d7e,Landscape,76.697437,YH090703-03, ,#CFFF98
c3c9ec13-719d-4d44-823e-451df4cec362,Landscape,191.992535,YH090703-03, ,#CFFF98
5d559fc0-6cac-470f-ab1f-19b765c24b7c,Landscape,107.841555,YH090703-03, ,#CFFF98
49fdcf38-3d7f-47b3-b396-1e472ced3525,Landscape,109.008182,YH090703-03, ,#CFFF98
29172c89-8b11-4c5c-81ca-5475361b94b0,Landscape,35.200001,YH090703-03, ,#CFFF98
a1c088fa-5479-4a50-b21c-3a8bc918b082,Landscape,37.199997,YH090703-03, ,#CFFF98
94b03deb-a695-4dba-b3a8-62fba2b4f03d,Landscape,18.599795,YH090703-03, ,#CFFF98
5a1e2819-dc7b-4e79-b359-5f8f9593916c,Landscape,49.562811,YH090703-03, ,#CFFF98
f4206814-2014-41fd-b3e4-964ec4cd6c9f,Landscape,91.000002,YH090703-03, ,#CFFF98
ba60b3cf-ddfb-4901-b383-7c4c297d3737,Landscape,260.4,YH090703-03, ,#CFFF98
494fcf82-0a1d-47f3-82a3-475ffb0a5de5,Landscape,236.66705,YH090703-03, ,#CFFF98
a353da88-6c8b-4ccb-b91f-0a21c526e3c8,Landscape,321.290316,YH090703-03, ,#CFFF98
f3fe9c3b-341e-40ab-a196-0836ee517588,Landscape,154.835863,YH090703-03, ,#CFFF98
a7012dd6-2f99-4902-bba5-a5153e9cee1a,Landscape,90.0,YH090703-07,Podium,#CFFF98
aa429b05-43d6-41f1-a842-705c9eb32ab1,Landscape,202.345391,YH090703-04,Tower 03,#CFFF98
8a501263-9d29-4a8d-9438-a94074634bb5,Landscape,551.99803,YH090703-04,Podium,#CFFF98
035b2433-4b38-46d4-9a86-593a9db604a4,Landscape,545.999015,YH090703-04,Podium,#CFFF98
3d6c60af-8305-4dd8-97a5-8be3ab2700eb,Landscape,822.0,YH090703-04,Podium,#CFFF98
6df84799-3c75-4636-b972-70188bf6be14,Landscape,308.925958,YH090703-04,Podium,#CFFF98
f1bdbe8a-27d6-4835-9342-88125b0e5fe9,Landscape,89.662973,YH090703-04,Podium,#CFFF98
6e912a26-375e-44e5-be2d-d83438477608,Landscape,312.9,YH090703-04,Podium,#CFFF98
8d27fe84-fa3d-4006-81f2-3759598701ed,Landscape,301.642592,YH090703-04,Podium,#CFFF98
df073e5f-f5c6-47ff-b25b-e61f029509c7,Landscape,121.534406,YH090703-04,Podium,#CFFF98
06207c78-025f-44cb-b9d8-2a3b26bd5bc9,Landscape,216.0,YH090703-04,Podium,#CFFF98
eb9369ce-00d3-4166-8ca6-6437117fb901,Landscape,41.58485,YH090703-04,Podium,#CFFF98
41e17373-a450-424d-b237-9df456fde543,Landscape,46.312051,YH090703-04,Podium,#CFFF98
426a6c5c-7efa-4cea-8ff4-f0a4859a9118,Landscape,79.669568,YH090703-04,Podium,#CFFF98
9cd34a1c-0446-4f91-aec1-b8055fb69c60,Landscape,60.493344,YH090703-04,Podium,#CFFF98
726be572-4df1-416e-8c87-e9492f1da52d,Landscape,40.7434,YH090703-04,Podium,#CFFF98
f3e95558-301e-4c32-82e1-a23825961b47,Landscape,70.663014,YH090703-04,Podium,#CFFF98
f61b0d53-4664-41bc-b766-0670560dc896,Landscape,117.678611,YH090703-04,Podium,#CFFF98
5e30c33c-af91-461d-be39-518d7477a4b3,Landscape,48.809221,YH090703-04,Podium,#CFFF98
8d198e8d-48d6-44eb-a383-fcb11317a296,Landscape,159.988006,YH090703-04,Podium,#CFFF98
26740fe3-e543-40db-874c-e68363c6b321,Landscape,102.197298,YH090703-04,Podium,#CFFF98
260e5188-ed30-49ee-8707-583020a61f0c,Landscape,163.045468,YH090703-04,Podium,#CFFF98
35693a83-cb82-40f8-9ace-a2c09bcc88ba,Landscape,334.709291,YH090703-04,Podium,#CFFF98
9af21b7e-3ef3-4e40-988b-5daedf7aad6d,Landscape,225.559292,YH090703-04,Podium,#CFFF98
e14672f8-fe03-444d-a153-54a15a51f9e2,Landscape,97.370449,YH090703-04,Podium,#CFFF98
ed4754aa-d696-4ecf-b15e-fddd3786696f,Landscape,146.00929,YH090703-04,Podium,#CFFF98
051b17f7-2b36-4ab9-97b6-0f6ba38e6958,Landscape,61.147523,YH090703-04,Podium,#CFFF98
dc8df78c-c486-490c-86ee-3139060c7feb,Landscape,102.352041,YH090703-04,Podium,#CFFF98
d2d86efe-703e-42df-82e1-e29dc0957c16,Landscape,93.217522,YH090703-04,Podium,#CFFF98
424f0b3a-d9e5-46d7-9c2a-68292005f2e4,Landscape,93.217522,YH090703-04,Podium,#CFFF98
3c75585b-608a-47c5-a54f-42f4c799f3ca,Landscape,158.172623,YH090703-04,Podium,#CFFF98
36a713a1-dcf5-42c6-94b5-e6cba6305cb8,Landscape,245.274522,YH090703-04,Podium,#CFFF98
7ce3c079-d2d8-490f-b092-2a162ac5b269,Landscape,46.477522,YH090703-04,Podium,#CFFF98
679eb0be-d147-4044-b889-8ac7a8c0a86e,Landscape,51.150588,YH090703-01,Podium,#CFFF98
a05fc28b-5e3a-4d63-9a2c-7930518f29d3,Landscape,72.0,YH090703-05, ,#CFFF98
af1a93ed-ca93-41a7-88c4-76340d4dbe65,Landscape,131.318866,YH090703-05, ,#CFFF98
d9ae2620-0f7a-4301-9206-633bc5e005da,Landscape,66.010498,YH090703-05, ,#CFFF98
57a4889b-21e9-4c97-b419-34c73254fa80,Landscape,372.69,YH090703-05, ,#CFFF98
f43eb5c1-2dfe-4d0c-8f51-5275758e2cb4,Landscape,244.487362,YH090703-05, ,#CFFF98
c6c1ab8f-99ad-42d5-94ba-2c0dc30342d3,Landscape,372.69,YH090703-05, ,#CFFF98
b0d5366c-f485-44e8-a034-1aa9977fefc1,Landscape,270.000009,YH090703-05, ,#CFFF98
5de0f1fb-51ec-4f3f-af77-77119f2392ad,Landscape,422.043179,YH090703-06, ,#CFFF98
1b428f7c-8eba-4960-b420-2b0b985d8e56,Landscape,80.734119,YH090703-06, ,#CFFF98
1fd43abd-3e56-4190-b6a6-a1e21b9c6faf,Landscape,140.080036,YH090703-06, ,#CFFF98
7a1b0923-0d3d-4a5b-bce6-5e1931b46e76,Landscape,136.026997,YH090703-06, ,#CFFF98
c6d58219-0094-4077-876e-a0a82cdf7d57,Landscape,160.330128,YH090703-06, ,#CFFF98
b2f8f92c-4eda-4e5e-a67b-34d060932bf0,Landscape,307.596569,YH090703-06, ,#CFFF98
938f4be1-572a-43b1-a405-7e12bc3d7bd5,Landscape,297.418907,YH090703-06, ,#CFFF98
99639f7c-00fb-4661-9d9a-6f35329d13c9,Landscape,188.958232,YH090703-06, ,#CFFF98
135f2fb6-0758-4931-b4bb-9fb628d491b7,Landscape,504.0,YH090703-06, ,#CFFF98
bbca1b93-8390-4b7a-aba4-fa9007c30268,Landscape,504.0,YH090703-06, ,#CFFF98
a6ab024b-8c11-4aec-bfb9-6285c01f4209,Landscape,1243.57307,YH090703-06, ,#CFFF98
7b3fc414-c218-4ce2-96f1-5b3f92abb6ab,Landscape,84.5,YH090703-06, ,#CFFF98
2823a02a-d1b4-40b2-b681-8235d04f86f3,Landscape,60.007115,YH090703-06, ,#CFFF98
619429f4-7643-4fe5-a24f-5a2d0051d6f8,Landscape,97.229652,YH090703-06, ,#CFFF98
44a765de-fe86-4f9e-b79e-23dfbbdcc49b,Landscape,88.202219,YH090703-06, ,#CFFF98
c7e5b489-53fc-41f8-bfa2-a8cbcc969917,Landscape,89.999412,YH090703-06, ,#CFFF98
637cf89b-c8cc-4cb6-a7ea-b070e8980d0f,Landscape,243.91736,YH090703-06, ,#CFFF98
58d67284-578e-42e6-af3e-b0a2f28c8f94,Landscape,63.740719,YH090703-06, ,#CFFF98
0a4abf15-eefe-4742-bff5-9ec3fb22149e,Landscape,294.0,YH090703-06, ,#CFFF98
fbfbda8b-f435-4cd3-80aa-b9bbe47d385d,Landscape,33.599983,YH090703-06, ,#CFFF98
5cf271e5-150d-48a7-aa8a-a8da813549d7,Landscape,33.990598,YH090703-06, ,#CFFF98
c2af2f13-fd89-44f1-b51f-9fa590276022,Landscape,60.007115,YH090703-06, ,#CFFF98
d3243175-de87-47f5-b883-c5a627e14747,Landscape,86.793639,YH090703-06, ,#CFFF98
46ef806a-f892-49f0-b83a-6258465bf991,Landscape,60.635495,YH090703-06, ,#CFFF98
08cf756a-e8a1-4fa1-ac9c-3878b7b12b82,Landscape,75.783495,YH090703-06, ,#CFFF98
a21e1918-b1ca-4fe2-999a-581eaeeda099,Landscape,133.736599,YH090703-06, ,#CFFF98
e6ae5e76-2ec2-4345-b8c2-3f6e09a5c907,Landscape,96.559495,YH090703-06, ,#CFFF98
cc9ae120-a3a3-4029-a728-91ff25a2d162,Landscape,121.124995,YH090703-06, ,#CFFF98
349cd35f-5130-4e1e-88cc-35ef7aef84e4,Landscape,96.559495,YH090703-06, ,#CFFF98
d9036305-d38c-4957-ad3a-dda339ee377a,Landscape,121.124995,YH090703-06, ,#CFFF98
c33396b6-2bb8-45ac-a28f-bf51d0cc9ed4,Landscape,118.037409,YH090703-06, ,#CFFF98
aef607b7-470c-4f06-8e44-8fad9926f571,Landscape,551.998028,YH090703-07,Podium,#CFFF98
743f4913-d63f-4eca-a5c3-c28cf772743b,Landscape,275.999014,YH090703-07,Podium,#CFFF98
ba566be4-27c8-464b-a289-53f7c458df42,Landscape,497.500002,YH090703-07,Podium,#CFFF98
e8e0dca0-e168-47d2-9f69-a1f53956408d,Landscape,819.0,YH090703-07,Podium,#CFFF98
819efdf7-cb14-4208-bc19-d3d3bfa08f80,Landscape,329.56101,YH090703-07,Podium,#CFFF98
57cd8ae8-10a1-464b-a7d4-76869a26ff85,Landscape,166.799211,YH090703-07,Podium,#CFFF98
b9aff61e-4224-4f2d-80bd-396bf0acba38,Landscape,400.519998,YH090703-07,Podium,#CFFF98
01045c93-0f24-4ffb-ae38-102719c873de,Landscape,122.309292,YH090703-05, ,#CFFF98
e759881e-dfc6-4f2c-8aec-447a3a412646,Landscape,222.037521,YH090703-07,Podium,#CFFF98
a4c3ef4e-f5d5-43ee-bfa0-c8a4e04b4451,Landscape,243.365291,YH090703-07,Podium,#CFFF98
89d99163-3716-46e4-aede-78f6451d495a,Landscape,63.323495,YH090703-07,Podium,#CFFF98
8d3f18e2-16fc-4d91-b2b4-c77b7c615994,Landscape,56.369292,YH090703-07,Podium,#CFFF98
8ef0684a-990e-4848-836b-7161acf9ff50,Landscape,66.757432,YH090703-01,Podium,#CFFF98
c00bc7b1-28ae-4d97-83f2-3619e7af7c52,Landscape,256.337316,YH090703-07,Podium,#CFFF98
b3796748-d6e9-42ec-9852-031d371dc1f7,Landscape,124.117522,YH090703-07,Podium,#CFFF98
db9e7bd3-30d2-4117-aa68-92905b67f6b9,Landscape,191.369195,YH090703-07,Podium,#CFFF98
ad23d56e-d943-4c2b-9e01-e38abc670f8b,Landscape,256.337316,YH090703-01,Podium,#CFFF98
9152736e-83ee-4ad2-bc7b-d3f945b696be,Landscape,63.323495,YH090703-01,Podium,#CFFF98
d636b1b0-6189-474e-9f51-fef1b95a0223,Landscape,198.09,YH090703-01,Podium,#CFFF98
e3324004-bf16-40c4-bacc-acc58d3f9857,Landscape,37.175817,YH090703-01,Podium,#CFFF98
f96466cb-d35f-4b29-bdfd-c2d188caf645,Landscape,337.507399,YH090703-01,Podium,#CFFF98
a197787f-d849-4cd0-90a6-f57d35532837,Landscape,228.898823,YH090703-01,Podium,#CFFF98
833181fd-dff8-49e6-aeea-6fb19b3810aa,Landscape,202.499995,YH090703-01,Podium,#CFFF98
f12a4ee0-17b2-4da6-87ad-853457bc0ae4,Landscape,377.999996,YH090703-01,Podium,#CFFF98
1baa3e37-3508-493d-88dc-f279d95d5420,Landscape,188.19,YH090703-01,Podium,#CFFF98
113e78e4-3395-4746-81e6-2b5f8d7935f8,Landscape,198.09,YH090703-01,Podium,#CFFF98
aeffbdef-985a-47c5-807a-7ad337ae1a66,Landscape,87.75,YH090703-01,Podium,#CFFF98
d1693b78-f4e8-447b-9952-571809e559d8,Landscape,113.018866,YH090703-01,Podium,#CFFF98
7d8b7174-4fc2-4458-bffa-1468ce5c617f,Landscape,40.199474,YH090703-01,Podium,#CFFF98
ca9be155-8c8c-4d1e-9c07-5d5616f0147f,Landscape,61.532739,YH090703-01,Podium,#CFFF98
4bdf17d9-cb22-4495-94d0-b19a63368ba1,Landscape,50.210181,YH090703-01,Podium,#CFFF98
1e936ad7-b175-4721-9bdf-94c7ee434c15,Landscape,108.0,YH090703-01,Podium,#CFFF98
30283776-49b5-4c53-8c86-6fa62d74d08d,Landscape,101.557432,YH090703-01,Podium,#CFFF98
d793f801-f935-4a0b-931b-74a1826fc4ea,Landscape,186.997522,YH090703-01,Podium,#CFFF98
480e8e32-ad86-4137-aa76-5aa4f40561a1,Landscape,135.569195,YH090703-01,Podium,#CFFF98
f4dc2bd1-84a4-418d-9c0c-e1b70233ecfb,Landscape,75.839292,YH090703-01,Podium,#CFFF98
3ae3615a-23eb-47bb-b5dd-9a2768c44b71,Landscape,27.659292,YH090703-01,Podium,#CFFF98
e031f7af-801d-4c2f-ae25-daf1be81e895,Landscape,225.0674,YH090703-05, ,#CFFF98
7e0a4cd0-a826-41a8-ab51-6939f0ef39e2,Landscape,456.757399,YH090703-05, ,#CFFF98
41c648b0-9226-437a-9d33-d1acde4b9a8f,Landscape,151.29,YH090703-05, ,#CFFF98
b41a0efb-66e0-4584-9d17-69c071cb447b,Landscape,283.499993,YH090703-05, ,#CFFF98
48ee9526-5000-41dd-a8ae-3878da6770bd,Landscape,377.999996,YH090703-05, ,#CFFF98
358ed877-a1d1-424c-9566-47fc9a259fe3,Landscape,97.5,YH090703-05, ,#CFFF98
7fc5b5b8-79f3-4785-b0c1-b6c5751fc4d0,Landscape,18.000397,YH090703-05, ,#CFFF98
150fffb5-034c-43f3-aa67-e3fd03471155,Landscape,76.22,YH090703-05, ,#CFFF98
5a321492-f8cb-443f-a350-f1570013051d,Landscape,18.6,YH090703-05, ,#CFFF98
e8183668-69bf-4784-8822-3bb16a449858,Landscape,144.000795,YH090703-05, ,#CFFF98
fbfadcb2-cf89-453c-81e9-48a5c3024dd6,Landscape,27.659292,YH090703-05, ,#CFFF98
63bcd21d-4e73-410f-a25e-0a57a034508c,Landscape,101.689208,YH090703-05, ,#CFFF98
1268705d-34cc-4792-9e40-bc8c2f73a03f,Landscape,135.569195,YH090703-05, ,#CFFF98
f89680c5-2bc3-442c-95a8-3093d5a07bff,Landscape,71.909292,YH090703-05, ,#CFFF98
c4baa7a4-3e54-4d2d-98eb-912aaacda7d2,Landscape,112.859292,YH090703-05, ,#CFFF98
282abc32-3972-43ae-a9cb-b24fee2276fd,Landscape,179.999291,YH090703-05, ,#CFFF98
aa4f807d-255f-4534-9056-a5567227250f,Landscape,75.457522,YH090703-05, ,#CFFF98
e7b00a6a-56ec-49f3-a41f-7301f0740067,Landscape,110.797522,YH090703-05, ,#CFFF98
c50f2abf-3859-48fd-bab6-8fa368d9ae98,Plaza,4423.040294,YH090703-03, ,#BEBEBE
e2601aee-1ccb-42a4-9cd2-8d28a650cee9,Plaza,6762.914695,YH090703-03, ,#BEBEBE
958c5377-4a8c-4a71-ad2c-8d600d693ff9,Plaza,1981.538916,YH090703-03, ,#BEBEBE
f9665a09-de70-45c0-bd8d-ecafb1255105,Plaza,8741.704161,YH090703-01,Podium,#BEBEBE
8fb38de0-4e47-4279-a324-c5d9e2807d63,Plaza,8160.017808,YH090703-05, ,#BEBEBE
19f9104e-7d12-4450-8f3e-228810175f47,Plaza,1598.578692,YH090703-04,Podium,#BEBEBE
9d86b52f-b177-4cc5-a278-ad6ae206bcd3,Plaza,2878.901141,YH090703-04,Podium,#BEBEBE
97b0d2c9-536e-4b4d-a694-8ce38faf295b,Plaza,6281.033957,YH090703-04,Podium,#BEBEBE
34de2993-c004-41db-adfb-0ce4512ab54e,Plaza,1000.873886,YH090703-06, ,#BEBEBE
34d790d3-2f83-477f-b753-572e6ca42e0b,Plaza,153.0,YH090703-06, ,#BEBEBE
9b5c2a68-16d2-48e1-a42f-05de316f9962,Plaza,2325.97694,YH090703-06, ,#BEBEBE
7b3f2070-7079-49c3-8d89-a01cbf63bfc3,Plaza,7186.282111,YH090703-06, ,#BEBEBE
3f2d244d-bac9-4af8-b1f9-53d7769a4c43,Plaza,128.849412,YH090703-01,Podium,#BEBEBE
9328bb39-a59a-4214-849a-5a7e2f401eeb,Plaza,2244.220845,YH090703-07,Podium,#BEBEBE
683dbe59-967e-46a4-b529-2a97399cc78a,Plaza,159.0,YH090703-05, ,#BEBEBE
5c001c7f-6b70-4312-ab9e-55d80e9bcdbc,Plaza,11063.233199,YH090703-07,Podium,#BEBEBE
10281003-b72e-4512-b741-36ae22647c57,Plaza,1168.423381,YH090703-07,Podium,#BEBEBE
ba87246a-b3f5-469d-a990-fb75ea73aea2,Retail,52.067706,YH090703-03, ,#D6F040
5fc8cb32-4d70-4271-ac62-d1d8325a1957,Retail,164.942479,YH090703-03, ,#D6F040
9176f74d-c956-4d24-ae38-34758fb94aa2,Retail,62.33142,YH090703-03, ,#D6F040
6bfb88ef-e43c-445a-a173-f7faebc46011,Retail,269.76104,YH090703-03, ,#D6F040
0b6a3dc3-52b0-452b-b503-a5e85c17cfd4,Retail,75.253696,YH090703-03, ,#D6F040
5b45b30e-6496-4724-8f72-d47d2738fe22,Retail,110.563599,YH090703-03, ,#D6F040
501c8852-d878-402d-a441-3e976aed6283,Retail,121.402477,YH090703-03, ,#D6F040
052401c9-7863-44aa-baf3-b4499ca348eb,Retail,43.068583,YH090703-03, ,#D6F040
23b1dc5d-e5f9-423b-b090-fa12eed5eefc,Retail,61.068582,YH090703-03, ,#D6F040
da951738-9d28-44ab-9cee-88c98279a399,Retail,155.568586,YH090703-03, ,#D6F040
69c9e6ee-cf96-4d79-b89f-6e260de7e39f,Retail,1025.269904,YH090703-03, ,#D6F040
e23e50ca-7e6a-4abb-8d5a-237abd6495e4,Retail,2142.0,YH090703-03, ,#D6F040
d78c0063-1dd4-4bc2-a441-82ebda97373e,Retail,755.775066,YH090703-03, ,#D6F040
6d64932c-b00c-475a-b7a9-33112ec2050d,Retail,1972.2092,YH090703-03, ,#D6F040
aa69f9c2-3b88-4ed3-a7b4-8e19cf03d95e,Retail,1972.2092,YH090703-03, ,#D6F040
08d9df0f-065b-47b8-8dec-58ea199d8bd5,Retail,1341.459003,YH090703-03, ,#D6F040
5c197e00-ae34-47b3-aea2-85004807f0c8,Retail,1972.2092,YH090703-03, ,#D6F040
87e9a8e4-6bef-4907-90ab-448a058c30f3,Retail,1341.459003,YH090703-03, ,#D6F040
e32cf71d-8287-475c-af56-a125dab29d97,Retail,164.942479,YH090703-03, ,#D6F040
24cb67d0-a21f-475f-85bb-51e3b539d0bf,Retail,164.942479,YH090703-03, ,#D6F040
aa37bc3f-f831-4a97-879f-3c01dc117cf2,Retail,124.068584,YH090703-03, ,#D6F040
0ae34a59-7673-4d89-902a-ec5616ed15de,Retail,269.76104,YH090703-03, ,#D6F040
a9fe0189-b532-4e5a-9858-403729a117fa,Retail,4521.057153,YH090703-03, ,#D6F040
276381dc-f61b-4609-8419-5b5a52cde6e6,Retail,755.775066,YH090703-03, ,#D6F040
4d11ca23-1354-4ee5-895e-f0e291900e57,Retail,4521.057153,YH090703-03, ,#D6F040
79d783f5-cc5e-4da9-9e93-7cc5312fe0fa,Retail,770.099832,YH090703-03, ,#D6F040
7deead8b-7753-4b9d-923e-5b7eac4b3d5e,Retail,483.544694,YH090703-03, ,#D6F040
cee459cc-b4bb-4a9b-ad13-a6a6e717550b,Retail,4521.057153,YH090703-03, ,#D6F040
573151a6-dbab-4291-afb5-574dbcf42e2b,Retail,483.544694,YH090703-03, ,#D6F040
43049b69-9d95-4c50-b6ec-4229ebe1c51f,Retail,770.099832,YH090703-03, ,#D6F040
87fea568-5810-4276-9490-860ffd78510a,Retail,2142.0,YH090703-03, ,#D6F040
3caf6860-a59d-41b9-8e0e-30f85dfd1893,Retail,224.999012,YH090703-03, ,#D6F040
c4e47094-516b-4261-a043-4db25170d102,Retail,1025.269904,YH090703-03, ,#D6F040
85715eb1-cff7-419c-97b6-2872d4e48a61,Retail,43.068583,YH090703-03, ,#D6F040
d063cead-108b-45e7-a653-5ef6463c003d,Retail,105.969817,YH090703-04,Podium,#D6F040
a491d42a-444e-417d-bab9-41ea67c55084,Retail,1654.890041,YH090703-04,Podium,#D6F040
ae0b1771-2ae6-49e0-8ac9-4cf8e91568bf,Retail,368.081755,YH090703-04,Podium,#D6F040
8cf31d17-3954-487f-bb4e-103fbcfb3030,Retail,611.94,YH090703-04,Podium,#D6F040
134e3b0f-4dd4-4751-9451-4268383657b9,Retail,1091.677379,YH090703-04,Podium,#D6F040
02f8ee0e-e8a8-4f11-9121-5bb792851d56,Retail,611.94,YH090703-04,Podium,#D6F040
5b3c2f20-ea4a-45ee-a070-efccae55a39b,Retail,1091.677379,YH090703-04,Podium,#D6F040
a131c947-31ef-4b49-b552-deaa500f375a,Retail,1008.967123,YH090703-04,Podium,#D6F040
0f8299b9-ab04-499b-bc72-57eeaec92aec,Retail,121.839591,YH090703-04,Podium,#D6F040
545b6fca-ff87-4cd8-8b49-3cb786b227ec,Retail,3090.123796,YH090703-04,Podium,#D6F040
69284677-f14e-4830-813e-7d646689b52e,Retail,51.802477,YH090703-04,Podium,#D6F040
4cb51484-6faa-429a-96c3-3a7ede1dc0d4,Retail,168.692771,YH090703-04,Podium,#D6F040
caea46f2-3f7b-4997-a838-b2aaba4b3f0e,Retail,3926.166557,YH090703-04,Podium,#D6F040
c0c263d5-05ae-429e-8ac3-73745588cc89,Retail,3525.90195,YH090703-04,Podium,#D6F040
1be3e3d9-63f1-45db-bad7-1c9683725d33,Retail,101.302477,YH090703-04,Podium,#D6F040
e0e49fba-53c2-4e87-97d4-ac7c607fc050,Retail,51.802477,YH090703-04,Podium,#D6F040
2ce71ec4-06cf-4c6f-9066-7b20fd7037ee,Retail,1008.967123,YH090703-04,Podium,#D6F040
57a3f433-cf7a-4a3f-a865-bc794e913363,Retail,64.218585,YH090703-04,Podium,#D6F040
222a75ec-2287-458b-8562-4273edb45f06,Retail,121.839591,YH090703-04,Podium,#D6F040
08cb1a65-579a-4f51-8329-d0062d454383,Retail,349.068583,YH090703-04,Podium,#D6F040
ff07ea2d-ae6f-422c-a41e-3cd96d50061e,Retail,237.318583,YH090703-04,Podium,#D6F040
b6e3bcd1-a46b-4adc-ab0e-855509f453d1,Retail,105.969817,YH090703-04,Podium,#D6F040
77b2253b-6c98-4744-8a4d-dfb50889a3f7,Retail,155.568581,YH090703-04,Podium,#D6F040
a3e24fdd-0a08-480a-882f-b61a825292b8,Retail,101.302477,YH090703-04,Podium,#D6F040
577c8eca-c864-49c4-b0b2-efed95079cba,Retail,168.692771,YH090703-04,Podium,#D6F040
dc107ad6-5ef3-407c-8b63-32088cf65784,Retail,257.669968,YH090703-04,Podium,#D6F040
6bb51dc2-fd7e-4a0d-b5fd-1cb39bfec208,Retail,51.802477,YH090703-04,Podium,#D6F040
4ed3070b-b933-47be-bc23-12c6d1ff00d5,Retail,802.011372,YH090703-07,Tower 01,#D6F040
4b944fa2-e5a3-455f-82e7-3d650107fb55,Retail,802.011372,YH090703-07,Tower 01,#D6F040
c0fef150-7025-4252-8011-8bf463d12c8a,Retail,949.21875,YH090703-07,Tower 01,#D6F040
ad376a9c-b4a5-4c9b-92fd-54a90e035b95,Retail,801.005051,YH090703-07,Tower 01,#D6F040
2a1917c5-9fc2-4a88-a611-bde2be23a020,Retail,801.005051,YH090703-07,Tower 01,#D6F040
353ea1c1-1c3a-413e-9604-5cca005d2391,Retail,1012.5,YH090703-07,Tower 01,#D6F040
8b008c2b-60b6-40ad-9c03-da16cfdf643b,Retail,801.005051,YH090703-07,Tower 01,#D6F040
41f59f15-25ca-4036-8d4a-e8ca308e960f,Retail,801.005051,YH090703-07,Tower 01,#D6F040
1c0da196-2129-421d-b85e-6bf4b55fed22,Retail,138.533658,YH090703-06, ,#D6F040
1ea637a2-1043-40de-84f1-23ef0d929274,Retail,801.005051,YH090703-07,Tower 01,#D6F040
0788c75c-67ba-40cc-bcaf-c8ba475f0a78,Retail,801.005051,YH090703-07,Tower 01,#D6F040
2817059a-3660-4fb0-9d56-34d161cf4cc7,Retail,801.005051,YH090703-07,Tower 01,#D6F040
4a62b0ed-b6a9-42fe-a78e-1edc8fe680f8,Retail,1012.5,YH090703-07,Tower 01,#D6F040
1c7fdbd0-e936-4a1c-b18a-f29a2b27d5e8,Retail,379.23013,YH090703-07,Tower 01,#D6F040
748d5494-4a51-423c-8c4c-15cc08cfa623,Retail,1012.5,YH090703-07,Tower 01,#D6F040
01ed3f7d-e9bf-4d98-87a6-f4a3388cafce,Retail,801.005051,YH090703-07,Tower 01,#D6F040
6293a2c0-c88d-4daf-91a8-0ac6c4885583,Retail,541.869235,YH090703-01,Podium,#D6F040
0ccbbe57-f518-46ce-83e3-9d6891a57703,Retail,1019.309807,YH090703-07,Podium,#D6F040
268dbfb2-31de-4513-8ca5-5a5e0e40b6cc,Retail,678.66877,YH090703-07,Podium,#D6F040
6872c839-6645-4b8e-9448-949e8ba21caf,Retail,256.476583,YH090703-07,Podium,#D6F040
3997c72c-5830-4382-8dee-e2572d92bbdd,Retail,947.865371,YH090703-05, ,#D6F040
49812e9b-6bd6-4b50-8485-cbce5ee87369,Retail,829.44,YH090703-06, ,#D6F040
4a0a4a8a-478a-4328-93e9-57f76bbba664,Retail,807.841209,YH090703-06, ,#D6F040
15a3ae54-56aa-4011-83a3-02e1387fb827,Retail,242.337249,YH090703-06, ,#D6F040
ab6a8895-c7db-4f2c-b352-9d8659849566,Retail,1209.351173,YH090703-07,Podium,#D6F040
