Unique Data Identification,Material Classification,,Commentary,,,Boundary,,,Quantity and Units,,,,,,Carbon sequestration (e.g. for Timber),,,Embodied Carbon,,Wider EN 15804 Impacts (Beyond scope of current ICE DB),,,,,,,,,,,,,,,,,,,,,,,Non-EN 15804 Impacts,,,,,,,,Data Quality,,,,,,,,,Statistical Analysis,,,,,,,,Version Control,,Misc,,,,,,,,,,User Editable Fields,,,,,,,,,,,,,
Unique ID,Material,Sub-material,Placeholder,ICE DB Name,Comments,Boundaries,Module D,Wider lifecycle notes,Quantity of declared unit,Units of declared unit,Weight per declared unit - kg,Density of material - kg per m3,Density range - low - kg per m3,Density Range - high - kg per m3,Carbon sequestration included?,Carbon Storage Amount (Kg CO2 per unit),Carbon Storage Notes,Embodied Carbon (kg CO2e per declared unit),Embodied Carbon per kg (kg CO2e per kg),Depletion potential of the stratospheric ozone layer. ODP kg CFC 11,Acidification potential of soil and water. AP kg SO2 equiv,Eutrophication potential. EP kg (PO4)3-,Formation potential of tropospheric ozone. POCP kg Ethene,Abiotic depletion potential (ADP-elements) for non-fossil resources kg Sb equiv,"Abiotic depletion potential (ADP-fossil fuels) for fossil resources MJ. net calorific
value",PERE Use of renewable primary energy excluding renewable primary energy used as raw materials - MJ,PERM Use of renewable primary energy resources used as raw materials - MJ,"PERT Total use of renewable primary energy resources (primary energy
and primary energy resources used as raw materials)
MJ. net calorific
value",PENRE Use of non-renewable primary energy excluding non-renewable primary energy used as raw materials - MJ,PENRM Use of non-renewable primary energy resources used as raw materials - MJ,"RENRT Total use of non-renewable primary energy resources (primary energy
and primary energy resources used as raw materials)
MJ. net calorific
value",Secondary Materials - kg,Use of renewable secondary fuels - MJ NCV,Use of non-renewable secondary fuels - MJ NCV,Net fresh water (inputs minus outputs)  - kg,Hazardous waste generated - kg,Non-hazardous waste generated - kg,Radioactive waste disposed - kg,Components for reuse - kg,Materials for recycling - kg,Materials for energy recovery - kg,Exported Energy - MJ,Renewable (biomass) - MJ,Renewable (solar. wind. hydroelectric. and geothermal) - MJ,Electricity Input (MJ/Kg),Non-renewable fossil - MJ,Non-renewable nuclear - MJ,Non-renewable material resources  - kg,Renewable material resources - kg,Smog creation potential - kg O₃ eq,DQI Method (Max 5),DQI Assurance  (Max 5),DQI Temporal  (Max 5),DQI Geographic  (Max 5),DQI Transparency  (Max 5),DQI Datapoint Total (Max 25),DQI Sample Size  - Only applicable to calculated averages (Max 10),DQI Total - %  (Max 100%),Placeholder,Statistical analysis available,Sample - data points,Average Embodied Carbon - kg CO2e per kg,St dev,Min,Max,Placeholder,Placeholder,ICE DB Version,Date last updated,"Fraction Recycled, if applicable",Custom mat field 1,Custom mat field 2,Custom mat field 3,Physical Form,Placeholder,Placeholder,Placeholder,Placeholder,Placeholder,User editable column heading 1,User editable column heading 2,User editable column heading 3,User editable column heading 4,User editable column heading 5,User editable column heading 6,User editable column heading 7,User editable column heading 8,User editable column heading 9,User editable column heading 10,,,,
cfd72f99-dbad-4a0c-bec9-224e2e6409c8,Concrete,"Concrete, by cementitious content",,Concrete - 30% pfa cement replacement - with total cementitious content of 160 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,135.1472122,0.0568, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.73,2.11,4.95,4.84,2.00,18.64,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,160 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
33e328c6-19f7-4e99-a87b-8ead6121994c,Concrete,"Concrete, by cementitious content",,Concrete - 30% pfa cement replacement - with total cementitious content of 180 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,148.079956,0.0622, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.76,2.10,4.96,4.86,2.00,18.68,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,180 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
5a1506fb-898d-4ebd-801f-2925b3e52c6b,Concrete,"Concrete, by cementitious content",,Concrete - 30% pfa cement replacement - with total cementitious content of 200 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,161.0126998,0.0677, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.78,2.09,4.96,4.88,2.00,18.72,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,200 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
ec92b17e-1631-4c22-b179-d1ebcd3aec71,Concrete,"Concrete, by cementitious content",,Concrete - 30% pfa cement replacement - with total cementitious content of 220 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,173.9454436,0.0731, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.81,2.09,4.97,4.89,2.00,18.74,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,220 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
d8959537-552c-4d59-a4ec-2681a9768186,Concrete,"Concrete, by cementitious content",,Concrete - 30% pfa cement replacement - with total cementitious content of 240 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,186.8781873,0.0785, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.82,2.08,4.97,4.90,2.00,18.77,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,240 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
98ce94b9-efc4-4453-9702-43f8fe01e6e2,Concrete,"Concrete, by cementitious content",,Concrete - 30% pfa cement replacement - with total cementitious content of 260 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,199.9700316,0.0840, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.84,2.08,4.97,4.91,2.00,18.79,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,260 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
43d4a8ca-3c79-4144-ab64-854574ecf3bd,Concrete,"Concrete, by cementitious content",,Concrete - 30% pfa cement replacement - with total cementitious content of 280 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,213.0863528,0.0895, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.85,2.07,4.97,4.91,2.00,18.81,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,280 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
bc1769cf-57a9-43c6-839a-c11f7c898b43,Concrete,"Concrete, by cementitious content",,Concrete - 30% pfa cement replacement - with total cementitious content of 300 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,226.227151,0.0951, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.86,2.07,4.98,4.92,2.00,18.82,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,300 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
9cf47a1e-9ffd-487c-a718-7dc2b1a15809,Concrete,"Concrete, by cementitious content",,Concrete - 30% pfa cement replacement - with total cementitious content of 320 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,239.3924262,0.1006, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.87,2.07,4.98,4.92,2.00,18.84,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,320 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
c25f87b8-121b-4203-bf0a-e8bec4d868da,Concrete,"Concrete, by cementitious content",,Concrete - 30% pfa cement replacement - with total cementitious content of 340 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,252.5821784,0.1061, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.88,2.06,4.98,4.93,2.00,18.85,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,340 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
da1929d2-b7e0-4cde-8bf6-422faf025aff,Concrete,"Concrete, by cementitious content",,Concrete - 30% pfa cement replacement - with total cementitious content of 360 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,265.5761147,0.1116, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.89,2.06,4.98,4.93,2.00,18.86,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,360 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
b48680a2-3216-42c0-8c04-b70629254ace,Concrete,"Concrete, by cementitious content",,Concrete - 30% pfa cement replacement - with total cementitious content of 380 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,278.5700509,0.1170, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.89,2.06,4.98,4.94,2.00,18.87,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,380 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
64802f88-1fd9-4ee5-b44f-280e232994a2,Concrete,"Concrete, by cementitious content",,Concrete - 30% pfa cement replacement - with total cementitious content of 400 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,291.5639872,0.1225, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.90,2.06,4.98,4.94,2.00,18.88,N/A,76%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,400 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
353435ff-b088-400c-8949-4e598bc56377,Concrete,"Concrete, by cementitious content",,Concrete - 30% pfa cement replacement - with total cementitious content of 420 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,304.5579235,0.1280, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.91,2.06,4.98,4.94,2.00,18.89,N/A,76%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,420 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
90a6bbae-3a0f-4ba9-88dc-8c100b656bac,Concrete,"Concrete, by cementitious content",,Concrete - 30% pfa cement replacement - with total cementitious content of 440 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,317.5518598,0.1334, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.91,2.05,4.98,4.95,2.00,18.90,N/A,76%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,440 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
cc9fb2c2-77c0-41f2-a355-badc9199c6e3,Concrete,"Concrete, by cementitious content",,Concrete - 30% pfa cement replacement - with total cementitious content of 460 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,330.545796,0.1389, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.92,2.05,4.98,4.95,2.00,18.90,N/A,76%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,460 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
3c58e56a-9699-4fc4-a2b6-ae133d96843e,Concrete,"Concrete, by cementitious content",,Concrete - 30% pfa cement replacement - with total cementitious content of 480 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,343.5397323,0.1443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.92,2.05,4.99,4.95,2.00,18.91,N/A,76%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,480 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
77b0c7b7-c3be-4a92-85ea-bd42cab6aec7,Concrete,"Concrete, by cementitious content",,Concrete - 30% pfa cement replacement - with total cementitious content of 500 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,356.5336686,0.1498, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.92,2.05,4.99,4.96,2.00,18.92,N/A,76%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,500 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
4e6ac948-2080-49c4-ad8f-0812a0fc32eb,Concrete,"Concrete, by cementitious content",,Concrete - 40% pfa cement replacement - with total cementitious content of 100 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,87.17818079,0.0366, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.53,2.17,4.92,4.73,2.00,18.36,N/A,73%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,100 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
edd87c63-9511-4d0b-ad7d-035980ba271f,Concrete,"Concrete, by cementitious content",,Concrete - 40% pfa cement replacement - with total cementitious content of 120 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,98.27676459,0.0413, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.60,2.15,4.93,4.77,2.00,18.45,N/A,74%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,120 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
de5dce91-5d6e-42ef-b265-69fa2c9472b8,Concrete,"Concrete, by cementitious content",,Concrete - 40% pfa cement replacement - with total cementitious content of 140 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,109.3753484,0.0460, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.65,2.14,4.94,4.80,2.00,18.53,N/A,74%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,140 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
73f42c65-208a-4cb7-b8a1-2ed5e249e2eb,Concrete,"Concrete, by cementitious content",,Concrete - 40% pfa cement replacement - with total cementitious content of 160 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,120.4739322,0.0506, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.69,2.12,4.95,4.82,2.00,18.59,N/A,74%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,160 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
48ce5fcf-7b54-4cb8-9fea-709d12d197dd,Concrete,"Concrete, by cementitious content",,Concrete - 40% pfa cement replacement - with total cementitious content of 180 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,131.572516,0.0553, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.73,2.11,4.95,4.84,2.00,18.63,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,180 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
3061a6ba-385c-4c0e-b9ba-c47cbe1345eb,Concrete,"Concrete, by cementitious content",,Concrete - 40% pfa cement replacement - with total cementitious content of 200 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,142.6710998,0.0599, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.75,2.11,4.96,4.86,2.00,18.67,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,200 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
0a62ff7d-e138-4395-9504-cb61ce849db7,Concrete,"Concrete, by cementitious content",,Concrete - 40% pfa cement replacement - with total cementitious content of 220 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,153.7696836,0.0646, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.78,2.10,4.96,4.87,2.00,18.71,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,220 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
3ecb644b-2943-4ae0-adeb-8d41ad964fe5,Concrete,"Concrete, by cementitious content",,Concrete - 40% pfa cement replacement - with total cementitious content of 240 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,164.8682673,0.0693, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.80,2.09,4.96,4.88,2.00,18.74,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,240 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
c2edbcaa-9243-4501-8233-c62e5ef2ba39,Concrete,"Concrete, by cementitious content",,Concrete - 40% pfa cement replacement - with total cementitious content of 260 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,176.1259516,0.0740, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.81,2.09,4.97,4.89,2.00,18.76,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,260 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
dbf44d30-0a0e-4bd0-909e-6abf0a7e204d,Concrete,"Concrete, by cementitious content",,Concrete - 40% pfa cement replacement - with total cementitious content of 280 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,187.4081128,0.0787, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.83,2.08,4.97,4.90,2.00,18.78,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,280 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
d9575462-187a-4e8c-9d7f-893ca781d4fb,Concrete,"Concrete, by cementitious content",,Concrete - 40% pfa cement replacement - with total cementitious content of 300 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,198.714751,0.0835, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.84,2.08,4.97,4.91,2.00,18.80,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,300 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
b5b9b5e3-3fb3-4a1d-91ec-1c6e152ae253,Concrete,"Concrete, by cementitious content",,Concrete - 40% pfa cement replacement - with total cementitious content of 320 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,210.0458662,0.0883, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.85,2.08,4.97,4.91,2.00,18.81,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,320 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
9ba74295-121b-4a3f-97d1-9aef61aa1e1a,Concrete,"Concrete, by cementitious content",,Concrete - 40% pfa cement replacement - with total cementitious content of 340 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,221.4014584,0.0930, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.86,2.07,4.97,4.92,2.00,18.82,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,340 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
d6989d34-60bf-4fef-965a-7b425d806e28,Concrete,"Concrete, by cementitious content",,Concrete - 40% pfa cement replacement - with total cementitious content of 360 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,232.5612347,0.0977, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.87,2.07,4.98,4.92,2.00,18.84,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,360 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
a5f32ac3-5cd9-4923-8e93-2e95a64db99e,Concrete,"Concrete, by cementitious content",,Concrete - 40% pfa cement replacement - with total cementitious content of 380 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,243.7210109,0.1024, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.88,2.07,4.98,4.93,2.00,18.85,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,380 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
341e799d-8360-40dd-a681-035f4dc16610,Concrete,"Concrete, by cementitious content",,Concrete - 40% pfa cement replacement - with total cementitious content of 400 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,254.8807872,0.1071, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.88,2.07,4.98,4.93,2.00,18.86,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,400 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
f27ec34d-156f-4a0d-91c8-1fead8b910fe,Concrete,"Concrete, by cementitious content",,Concrete - 40% pfa cement replacement - with total cementitious content of 420 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,266.0405635,0.1118, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.89,2.06,4.98,4.94,2.00,18.87,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,420 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
d4443a4c-7cbb-4994-8074-3430e9d3d267,Concrete,"Concrete, by cementitious content",,Concrete - 40% pfa cement replacement - with total cementitious content of 440 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,277.2003398,0.1165, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.90,2.06,4.98,4.94,2.00,18.88,N/A,76%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,440 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
4872dde3-501d-46d2-9918-b3ad0f4ad25f,Concrete,"Concrete, by cementitious content",,Concrete - 40% pfa cement replacement - with total cementitious content of 460 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,288.360116,0.1212, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.90,2.06,4.98,4.94,2.00,18.89,N/A,76%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,460 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
3e6881ef-b8b7-4bef-8de8-dc2e9f60a304,Concrete,"Concrete, by cementitious content",,Concrete - 40% pfa cement replacement - with total cementitious content of 480 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,299.5198923,0.1258, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.91,2.06,4.98,4.95,2.00,18.90,N/A,76%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,480 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
64bbe3f0-f78c-4af1-b09b-0c2441f9a704,Concrete,"Concrete, by cementitious content",,Concrete - 40% pfa cement replacement - with total cementitious content of 500 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,310.6796686,0.1305, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.91,2.06,4.98,4.95,2.00,18.90,N/A,76%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,500 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
76e2f26c-506b-4adc-99e0-c265872f1a1e,Concrete,"Concrete, by cementitious content",,Concrete - 50% ggbs cement replacement - with total cementitious content of 100 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,79.90618079,0.0336, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.48,2.22,4.88,4.67,2.00,18.25,N/A,73%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,100 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
a0ba85ab-8525-4426-91b8-4cc081363f48,Concrete,"Concrete, by cementitious content",,Concrete - 50% ggbs cement replacement - with total cementitious content of 120 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,89.55036459,0.0376, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.56,2.20,4.91,4.71,2.00,18.37,N/A,73%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,120 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
